ID	MTF PART ID	DCUM RING START	START FROM IP	DCUM RING END	END FROM IP	S START SECOND LOCATION	S END SECOND LOCATION	TYPE	FUNCTIONAL POSITION NAME	NAME SECOND LOCATION	EXPERT NAME	OPTIC NAME	AT/VAC NAME	AT/ACR NAME	CIVIL WORK	LINE	HALF CELL	SIDE	IP	U START	U END	V START	V END	A	B	C	BEAM	FAMILY	FAMILY SECOND LOCATION	PHASE START	PHASE END	REFERENCE PLANE	CONNECTION SIDE	RADIATION ZONING TAG	VERSION	NOTE
1053231		3168.2064	-164.154	3168.4664	-163.894			VMABC260	VMABC.5L2.B		VMABC.195.5L2.B		VMABC.195.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053267		3168.2064	-164.154	3168.4664	-163.894			VMAOD260	VMAOD.5L2.R		VMAOD.195.5L2.R		VMAOD.195.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053243		3168.5514	-163.809	3168.8414	-163.519			VMACD290	VMACD.5L2.B		VMACD.191.5L2.B		VMACD.191.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053255		3168.5514	-163.809	3168.8414	-163.519			VMANC290	VMANC.5L2.R		VMANC.191.5L2.R		VMANC.191.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
963672		3169.9824	-162.378	3170.2824	-162.078			VMACE	VMACE.5L2.B		VMACE.177.5L2.B		VMACE.177.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
968848		3169.9824	-162.378	3170.2824	-162.078			VMACF	VMACF.5L2.R		VMACF.177.5L2.R		VMACF.177.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1420296		3173.9464	-158.414	3174.2464	-158.114			VMABE	VMABE.C5L2.B		VMABE.137.5L2.B		VMABE.137.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1420374		3173.9464	-158.414	3174.2464	-158.114			VMABF	VMABF.C5L2.R		VMABF.137.5L2.R		VMABF.137.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1420280		3177.9104	-154.45	3178.2104	-154.15			VMABE	VMABE.B5L2.B		VMABE.98.5L2.B		VMABE.98.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1420376		3177.9104	-154.45	3178.2104	-154.15			VMABF	VMABF.B5L2.R		VMABF.98.5L2.R		VMABF.98.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1420282		3181.8744	-150.486	3182.1744	-150.186			VMABE	VMABE.A5L2.B		VMABE.58.5L2.B		VMABE.58.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1420378		3181.8744	-150.486	3182.1744	-150.186			VMABF	VMABF.A5L2.R		VMABF.58.5L2.R		VMABF.58.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1349394		3185.7384	-146.622	3186.0384	-146.322			VMADF	VMADF.5L2.R		VMADF.19.5L2.R		VMADF.19.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
283406		3185.8944	-146.466	3186.0944	-146.266			VMABA	VMABA.5L2.B		VMABA.18.5L2.B		VMABA.18.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	RF transition with NEG
1541361		3186.3794	-145.981	3186.6794	-145.681			VMACF	VMACF.5L2.B		VMACF.13.5L2.B		VMACF.13.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053379		3187.1794	-145.181	3187.4694	-144.891			VMACC	VMACC.5L2.B		VMACC.5.5L2.B		VMACC.5.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053395		3187.1794	-145.181	3187.4694	-144.891			VMAND290	VMAND.5L2.R		VMAND.5.5L2.R		VMAND.5.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053363		3187.5544	-144.806	3187.8144	-144.546			VMABD260	VMABD.5L2.B		VMABD.2.5L2.B		VMABD.2.5L2.B		RA23	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053411		3187.5544	-144.806	3187.8144	-144.546			VMAOC260	VMAOC.5L2.R		VMAOC.2.5L2.R		VMAOC.2.5L2.R		RA23	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053051		3211.9474	-120.413	3212.2074	-120.153			VMARD260	VMARD.4L2.R		VMARD.625.4L2.R		VMARD.625.4L2.R		RA23	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053033		3211.9474	-120.413	3212.2024	-120.158			VMAWC255	VMAWC.4L2.B		VMAWC.626.4L2.B		VMAWC.626.4L2.B		RA23	LHC				-0.094	-0.094	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053015		3212.2824	-120.078	3212.5824	-119.778			VMABC	VMABC.4L2.R		VMABC.622.4L2.R		VMABC.622.4L2.R		RA23	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1841499		3212.2874	-120.073	3212.5824	-119.778			VMAND295	VMAND.A4L2.B		VMAND.622.4L2.B		VMAND.622.4L2.B		RA23	LHC				-0.09	-0.09	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
283359		3212.8674	-119.493	3213.0374	-119.323			VMGBA170	VMGBA.B4L2.R		VMGBA.617.4L2.R		VMGBA.617.4L2.R		RA23	LHC				0.0864	0.0861	0	0	0	0	179.912	I	R		1	2	START		RED	STUDY	
283410		3212.8674	-119.493	3213.0874	-119.273			VMTBA	VMTBA.4L2.B		VMTBA.616.4L2.B		VMTBA.616.4L2.B		RA23	LHC				-0.0864	-0.0861	0	0	0	0	180.088	E	B		1	2	START		RED	STUDY	
2002821		3214.5674	-117.793	3214.5674	-117.793			VMTIA	VMTIA.A4L2.B		VMTIA.598.4L2.B		VMTIA.598.4L2.B		RA23	LHC				-0.0838	-0.0838	0	0	0	0	179.95	E	B		1	2	START		RED	STUDY	
382866		3216.8374	-115.523	3217.0274	-115.333			VMGBA190	VMGBA.A4L2.R		VMGBA.577.4L2.R		VMGBA.577.4L2.R		RA23	LHC				0.0803	0.08	0	0	0	0	-0.088	I	R		1	2	START		RED	STUDY	
5757079		3217.0274	-115.333	3217.0274	-115.333			VMTQC	VMTQC.A4L2.B		VMTQC.574.4L2.B		VMTQC.574.4L2.B		RA23	LHC				-0.1637	-0.1637	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
847504		3222.5274	-109.833	3222.9274	-109.433			VMZAR	VMZAR.4L2.X		VMZAR.519.4L2.X		VMZAR.519.4L2.X		RA23	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
283366		3246.2274	-86.133	3246.6274	-85.733			VMLGC	VMLGC.4L2.X		VMLGC.282.4L2.X		VMLGC.282.4L2.X		RA23	LHC				0.04	0.04	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	special for ID800 thermal expansion (RF transition with NEG)
6086492		3247.3674	-84.993	3247.7674	-84.593			VMBGD	VMBGD.A4L2.C		VMBGD.271.4L2.C		VMBGD.271.4L2.C		RA23	LHC				0.04	0.04	0	0	0	0	0	IE	C		1	2	START		RED	STUDY	See ECR LHC-LV-EC-0001
6086493		3247.9274	-84.433	3248.3274	-84.033			VMBGC	VMBGC.B4L2.X		VMBGC.265.4L2.X		VMBGC.265.4L2.X		RA23	LHC				0.04	0.04	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	See ECR LHC-LV-EC-0001
6087832		3254.7274	-77.633	3255.1274	-77.233			VMBGD	VMBGD.A4L2.X		VMBGD.197.4L2.X		VMBGD.197.4L2.X		RA23	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	See ECR LHC-LV-EC-0001
6087833		3255.2874	-77.073	3255.6874	-76.673			VMBGC	VMBGC.A4L2.X		VMBGC.191.4L2.X		VMBGC.191.4L2.X		RA23	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	See ECR LHC-LV-EC-0001
6127144		3259.2324	-73.128	3259.6324	-72.728			VMBGG	VMBGG.A4L2.X		VMBGG.152.4L2.X		VMBGG.152.4L2.X		RA23	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1053809		3262.1324	-70.228	3262.4324	-69.928			VMZAA	VMZAA.4L2.X		VMZAA.123.4L2.X		VMZAA.123.4L2.X		RA23	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
1053805		3262.5174	-69.843	3262.7774	-69.583			VMAND260	VMAND.4L2.X		VMAND.120.4L2.X		VMAND.120.4L2.X		RA23	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1346242		3310.4454	-21.915	3310.6204	-21.74			VMABA175	VMABA.B1L2.X		VMABA.218.1L2.X		VMABA.218.1L2.X		PX24	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1875468		3312.8694	-19.491	3313.1684	-19.192			VMABD	VMABD.B1L2.X		VMABD.193.1L2.X		VMABD.193.1L2.X		PX24	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
6732008		3313.2434	-19.117	3313.5434	-18.817			VMACC300	VMACC.A1L2.X		VMACC.190.1L2.X		VMACC.190.1L2.X		US25	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1663115		3316.5119	-15.8485	3316.7019	-15.6585			VMAAA190	VMAAA.C1L2.X		VMAAA.158.1L2.X		VMAAA.158.1L2.X		PX24	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
13051516		3319.6704	-12.69	3319.8704	-12.49			VMAAQ	VMAAQ.A1L2.X		VMAAQ.127.1L2.X		VMAAQ.127.1L2.X		US25	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1872350		3323.3604	-9	3323.6504	-8.71			VMAAP	VMAAP.1L2.X		VMAAP.89.1L2.X		VMAAP.89.1L2.X		UX25	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1663124		3327.4654	-4.895	3327.6554	-4.705			VMACA190	VMACA.C1L2.X		VMACA.48.1L2.X		VMACA.48.1L2.X		UX25	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
1872364		3328.0804	-4.28	3328.3804	-3.98			VMABD	VMABD.A1L2.X		VMABD.41.1L2.X		VMABD.41.1L2.X		UX25	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1875470		3351.5524	19.192	3351.8514	19.491			VMAOI299	VMAOI.A1R2.X		VMAOI.193.1R2.X		VMAOI.193.1R2.X		UX25	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		ORANGE	STUDY	
1346254		3354.1004	21.74	3354.2754	21.915			VMABA175	VMABA.1R2.X		VMABA.218.1R2.X		VMABA.218.1R2.X		RB26	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
1053807		3401.9434	69.583	3402.2034	69.843			VMAND260	VMAND.4R2.X		VMAND.120.4R2.X		VMAND.120.4R2.X		RA27	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		ORANGE	STUDY	
1053811		3402.2884	69.928	3402.5884	70.228			VMZAA	VMZAA.4R2.X		VMZAA.123.4R2.X		VMZAA.123.4R2.X		RA27	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		ORANGE	STUDY	
2582760		3404.8684	72.508	3404.8684	72.508			VMTSA	VMTSA.C4R2.X		VMTSA.149.4R2.X		VMTSA.149.4R2.X		RA27	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
2582758		3406.8484	74.488	3406.8484	74.488			VMTSA	VMTSA.B4R2.X		VMTSA.171.4R2.X		VMTSA.171.4R2.X		RA27	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
5649031		3409.9884	77.628	3410.3884	78.028			VMBGA	VMBGA.4R2.X		VMBGA.201.4R2.X		VMBGA.201.4R2.X		RA27	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
847507		3415.6934	83.333	3416.0934	83.733			VMLGC	VMLGC.4R2.X		VMLGC.258.4R2.X		VMLGC.258.4R2.X		RA27	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		ORANGE	STUDY	special for ID800 thermal expansion (RF transition with NEG)
847513		3441.7934	109.433	3442.1934	109.833			VMZAR	VMZAR.4R2.X		VMZAR.519.4R2.X		VMZAR.519.4R2.X		RA27	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		ORANGE	STUDY	(RF transition with NEG)
382897		3447.6934	115.333	3447.8834	115.523			VMGBA190	VMGBA.A4R2.B		VMGBA.577.4R2.B		VMGBA.577.4R2.B		RA27	LHC				0.08	0.0803	0	0	0	0	180.088	I	B		1	2	START		ORANGE	STUDY	80 mm transition in chamber could suppress variant
5763155		3447.6934	115.333	3448.1534	115.793			VMTQD	VMTQD.A4R2.R		VMTQD.578.4R2.R		VMTQD.578.4R2.R		RA27	LHC				-0.08	-0.08	0	0	0	0	0	E	R		1	2	START		RED	STUDY	
2031925		3449.6334	117.273	3450.1534	117.793			VMTIA	VMTIA.A4R2.R		VMTIA.598.4R2.R		VMTIA.598.4R2.R		RA27	LHC				-0.083	-0.083	0	0	0	0	179.94	E	R		1	2	START		ORANGE	STUDY	
382900		3451.6334	119.273	3451.8534	119.493			VMTBB	VMTBB.4R2.R		VMTBB.616.4R2.R		VMTBB.616.4R2.R		RA27	LHC				-0.0861	-0.0864	0	0	0	0	-0.088	E	R		1	2	START		RED	STUDY	Transition to 63
382899		3451.6834	119.323	3451.8534	119.493			VMGBA170	VMGBA.B4R2.B		VMGBA.617.4R2.B		VMGBA.617.4R2.B		RA27	LHC				0.0861	0.0864	0	0	0	0	0.088	I	B		1	2	START		ORANGE	STUDY	
1053005		3452.1384	119.778	3452.4384	120.078			VMABC	VMABC.4R2.R		VMABC.622.4R2.R		VMABC.622.4R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053023		3452.1384	119.778	3452.4384	120.078			VMABD	VMABD.4R2.B		VMABD.622.4R2.B		VMABD.622.4R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1053035		3452.5134	120.153	3452.7734	120.413			VMARC260	VMARC.4R2.B		VMARC.625.4R2.B		VMARC.625.4R2.B		RA27	LHC				0.094	0.094	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
1053041		3452.5134	120.153	3452.7734	120.413			VMARD260	VMARD.4R2.R		VMARD.625.4R2.R		VMARD.625.4R2.R		RA27	LHC				-0.094	-0.094	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053169		3476.9064	144.546	3477.1664	144.806			VMABC260	VMABC.5R2.R		VMABC.2.5R2.R		VMABC.2.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053211		3476.9064	144.546	3477.1664	144.806			VMAOD260	VMAOD.5R2.B		VMAOD.2.5R2.B		VMAOD.2.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1818462		3477.2514	144.891	3477.5414	145.181			VMABD290	VMABD.A5R2.R		VMABD.5.5R2.R		VMABD.5.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053197		3477.2514	144.891	3477.5414	145.181			VMANC290	VMANC.5R2.B		VMANC.5.5R2.B		VMANC.5.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271906		3477.8264	145.466	3478.1264	145.766			VMACB	VMACB.5R2.R		VMACB.11.5R2.R		VMACB.11.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
271907		3478.4064	146.046	3478.7064	146.346			VMAAB	VMAAB.5R2.B		VMAAB.17.5R2.B		VMAAB.17.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
963614		3485.7064	153.346	3486.0064	153.646			VMAAE	VMAAE.5R2.B		VMAAE.90.5R2.B		VMAAE.90.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
964062		3485.7064	153.346	3486.0064	153.646			VMAAF	VMAAF.5R2.R		VMAAF.90.5R2.R		VMAAF.90.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053435		3493.0064	160.646	3493.2964	160.936			VMACC	VMACC.5R2.R		VMACC.163.5R2.R		VMACC.163.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053451		3493.0064	160.646	3493.2964	160.936			VMAND290	VMAND.5R2.B		VMAND.163.5R2.B		VMAND.163.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1053419		3493.3814	161.021	3493.6414	161.281			VMABD260	VMABD.B5R2.R		VMABD.166.5R2.R		VMABD.166.5R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053467		3493.3814	161.021	3493.6414	161.281			VMAOC260	VMAOC.5R2.B		VMAOC.166.5R2.B		VMAOC.166.5R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
1053175		3506.6454	174.285	3506.9054	174.545			VMABC260	VMABC.6R2.R		VMABC.2.6R2.R		VMABC.2.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053217		3506.6454	174.285	3506.9054	174.545			VMAOD260	VMAOD.6R2.B		VMAOD.2.6R2.B		VMAOD.2.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1053189		3506.9904	174.63	3507.2804	174.92			VMACD290	VMACD.6R2.R		VMACD.5.6R2.R		VMACD.5.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053203		3506.9904	174.63	3507.2804	174.92			VMANC290	VMANC.6R2.B		VMANC.5.6R2.B		VMANC.5.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271919		3508.8594	176.499	3509.1594	176.799			VMAAB	VMAAB.A6R2.B		VMAAB.24.6R2.B		VMAAB.24.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271918		3508.8594	176.499	3509.1594	176.799			VMAAB	VMAAB.A6R2.R		VMAAB.24.6R2.R		VMAAB.24.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
271923		3516.1594	183.799	3516.4594	184.099			VMAAB	VMAAB.B6R2.B		VMAAB.97.6R2.B		VMAAB.97.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271922		3516.1594	183.799	3516.4594	184.099			VMAAB	VMAAB.B6R2.R		VMAAB.97.6R2.R		VMAAB.97.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
963418		3523.4594	191.099	3523.7594	191.399			VMAAE	VMAAE.A6R2.B		VMAAE.170.6R2.B		VMAAE.170.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
1066682		3523.4594	191.099	3523.7594	191.399			VMAAF	VMAAF.A6R2.R		VMAAF.170.6R2.R		VMAAF.170.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
271931		3530.7594	198.399	3531.0594	198.699			VMAAB	VMAAB.C6R2.B		VMAAB.243.6R2.B		VMAAB.243.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271930		3530.7594	198.399	3531.0594	198.699			VMAAB	VMAAB.C6R2.R		VMAAB.243.6R2.R		VMAAB.243.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
963324		3538.0594	205.699	3538.3594	205.999			VMAAE	VMAAE.B6R2.B		VMAAE.316.6R2.B		VMAAE.316.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
963882		3538.0594	205.699	3538.3594	205.999			VMAAF	VMAAF.B6R2.R		VMAAF.316.6R2.R		VMAAF.316.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
271939		3545.3594	212.999	3545.6594	213.299			VMAAB	VMAAB.D6R2.B		VMAAB.389.6R2.B		VMAAB.389.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271938		3545.3594	212.999	3545.6594	213.299			VMAAB	VMAAB.D6R2.R		VMAAB.389.6R2.R		VMAAB.389.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
963616		3552.6594	220.299	3552.9594	220.599			VMAAE	VMAAE.C6R2.B		VMAAE.462.6R2.B		VMAAE.462.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
964064		3552.6594	220.299	3552.9594	220.599			VMAAF	VMAAF.C6R2.R		VMAAF.462.6R2.R		VMAAF.462.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
875454		3558.7544	226.394	3559.2744	226.914			VMTIA	VMTIA.A6R2.B		VMTIA.524.6R2.B		VMTIA.524.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
382930		3558.8144	226.454	3559.2144	226.854			VMIAA	VMIAA.6R2.R		VMIAA.524.6R2.R		VMIAA.524.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
875456		3560.7544	228.394	3561.2744	228.914			VMTIA	VMTIA.B6R2.B		VMTIA.544.6R2.B		VMTIA.544.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
271950		3565.9594	233.599	3566.2594	233.899			VMAAB	VMAAB.E6R2.B		VMAAB.595.6R2.B		VMAAB.595.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
382960		3565.9594	233.599	3566.2594	233.899			VMAAB	VMAAB.E6R2.R		VMAAB.595.6R2.R		VMAAB.595.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053437		3567.2594	234.899	3567.5494	235.189			VMACC	VMACC.6R2.R		VMACC.608.6R2.R		VMACC.608.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053453		3567.2594	234.899	3567.5494	235.189			VMAND290	VMAND.6R2.B		VMAND.608.6R2.B		VMAND.608.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1053421		3567.6344	235.274	3567.8944	235.534			VMABD260	VMABD.6R2.R		VMABD.611.6R2.R		VMABD.611.6R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053469		3567.6344	235.274	3567.8944	235.534			VMAOC260	VMAOC.6R2.B		VMAOC.611.6R2.B		VMAOC.611.6R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
1053279		3579.9434	247.583	3580.2034	247.843			VMABC260	VMABC.7R2.R		VMABC.2.7R2.R		VMABC.2.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053291		3579.9434	247.583	3580.2034	247.843			VMAOD260	VMAOD.7R2.B		VMAOD.2.7R2.B		VMAOD.2.7R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1053283		3580.2884	247.928	3580.5784	248.218			VMACD290	VMACD.7R2.R		VMACD.5.7R2.R		VMACD.5.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
1053287		3580.2884	247.928	3580.5784	248.218			VMANC290	VMANC.7R2.B		VMANC.5.7R2.B		VMANC.5.7R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
963618		3581.3254	248.965	3581.6254	249.265			VMAAE	VMAAE.7R2.B		VMAAE.16.7R2.B		VMAAE.16.7R2.B		RA27	LHC				0.097	0.097	0	0	0	180	0	I	B		1	2	START		ORANGE	STUDY	
964066		3581.3254	248.965	3581.6254	249.265			VMAAF	VMAAF.7R2.R		VMAAF.16.7R2.R		VMAAF.16.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	180	0	E	R		1	2	START		ORANGE	STUDY	
1053627		3588.3254	255.965	3588.6254	256.265			VMACC300	VMACC.7R2.R		VMACC.86.7R2.R		VMACC.86.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		ORANGE	STUDY	
1053675		3588.3254	255.965	3588.6254	256.265			VMACD	VMACD.7R2.B		VMACD.86.7R2.B		VMACD.86.7R2.B		RA27	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		ORANGE	STUDY	
1669620		3588.8604	256.5	3588.9604	256.6			VMDBA	VMDBA.A7R2.B		VMDBA.90.7R2.B		VMDBA.90.7R2.B		RA27	LHC				0.097	0.097	0	0	0	0	0	I	B		1	2	START		ORANGE	STUDY	
1669604		3588.8604	256.5	3588.9604	256.6			VMDBA	VMDBA.A7R2.R		VMDBA.90.7R2.R		VMDBA.90.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	0	E	R		1	2	START		ORANGE	STUDY	
13937239		3588.8704	256.51	3589.0404	256.68			VMZAP	VMZAP.A7R2.R		VMZAP.90.7R2.R		VMZAP.90.7R2.R		RA27	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START			STUDY	
13953273		3588.8704	256.51	3589.0404	256.68			VMZAQ	VMZAQ.A7R2.B		VMZAQ.90.7R2.B		VMZAQ.90.7R2.B		RA27	LHC				-0.097	-0.097	0	0	0	0	180	I	B		1	2	START			STUDY	
1669590		6405.7568	-258.964	6405.8568	-258.864			VMDBA	VMDBA.A7L3.B		VMDBA.518.7L3.B		VMDBA.518.7L3.B		R34	LHC				0.097	0.097	0	0	0	0	180	I	B		1	2	START		RED	STUDY	
1669576		6405.7568	-258.964	6405.8568	-258.864			VMDBA	VMDBA.A7L3.R		VMDBA.518.7L3.R		VMDBA.518.7L3.R		R34	LHC				-0.097	-0.097	0	0	0	0	180	E	R		1	2	START		RED	STUDY	
